R,depth,width,seed,K,s2,rel
1.2,4,10,26,-0.5,1.2642636720781635,1.16296038058762
1.2,4,10,26,-1.0,1.582273321863023,1.367222438862554
1.2,4,10,26,-2.0,2.415084767504488,1.9762278216668794
1.2,4,10,26,-4.0,5.1874412875774265,4.898079353028056
1.2,4,10,26,-6.0,10.282816224407696,13.121456874071482
1.2,4,10,27,0.5,0.7818921886213052,0.9140899222955502
1.2,4,10,27,0.0,1.0,1.0
1.2,4,10,27,-0.5,1.2642636720781635,1.1728715960507032
1.2,4,10,27,-1.0,1.582273321863023,1.3955544414986583
1.2,4,10,27,-2.0,2.415084767504488,2.0289450516007457
1.2,4,10,27,-4.0,5.1874412875774265,4.543913543673378
1.2,4,10,27,-6.0,10.282816224407696,10.395740414503376
1.2,4,10,28,0.5,0.7818921886213052,0.9284454125004791
1.2,4,10,28,0.0,1.0,1.0
1.2,4,10,28,-0.5,1.2642636720781635,1.1279495857595818
1.2,4,10,28,-1.0,1.582273321863023,1.272470654543841
1.2,4,10,28,-2.0,2.415084767504488,1.6795880789959658
1.2,4,10,28,-4.0,5.1874412875774265,3.194752373549862
1.2,4,10,28,-6.0,10.282816224407696,6.065360257435126
1.2,4,10,29,0.5,0.7818921886213052,0.9219899755802325
1.2,4,10,29,0.0,1.0,1.0
1.2,4,10,29,-0.5,1.2642636720781635,1.1236832197695468
1.2,4,10,29,-1.0,1.582273321863023,1.2694416779467879
1.2,4,10,29,-2.0,2.415084767504488,1.6401882096068312
1.2,4,10,29,-4.0,5.1874412875774265,2.95780600893121
1.2,4,10,29,-6.0,10.282816224407696,5.656234600468097
1.2,4,10,30,0.5,0.7818921886213052,0.9081653772263227
1.2,4,10,30,0.0,1.0,1.0
1.2,4,10,30,-0.5,1.2642636720781635,1.1236728099885787
1.2,4,10,30,-1.0,1.582273321863023,1.2697836069281239
1.2,4,10,30,-2.0,2.415084767504488,1.6350204028897601
1.2,4,10,30,-4.0,5.1874412875774265,3.2082915409415094
1.2,4,10,30,-6.0,10.282816224407696,6.5899037879948805
1.2,4,10,31,0.5,0.7818921886213052,0.9185834800707047
1.2,4,10,31,0.0,1.0,1.0
1.2,4,10,31,-0.5,1.2642636720781635,1.1298756365991536
1.2,4,10,31,-1.0,1.582273321863023,1.2830212759736748
1.2,4,10,31,-2.0,2.415084767504488,1.665906903264134
1.2,4,10,31,-4.0,5.1874412875774265,3.389914246191218
1.2,4,10,31,-6.0,10.282816224407696,7.082364379538616
1.2,4,10,32,0.5,0.7818921886213052,0.9378906322409433
1.2,4,10,32,0.0,1.0,1.0
1.2,4,10,32,-0.5,1.2642636720781635,1.1425280901090664
1.2,4,10,32,-1.0,1.582273321863023,1.3172310090866228
1.2,4,10,32,-2.0,2.415084767504488,1.7961351925311762
1.2,4,10,32,-4.0,5.1874412875774265,3.397264199574612
1.2,4,10,32,-6.0,10.282816224407696,6.394133823959906
1.2,4,10,33,0.5,0.7818921886213052,0.9277651171550055
1.2,4,10,33,0.0,1.0,1.0
1.2,4,10,33,-0.5,1.2642636720781635,1.202794115754177
1.2,4,10,33,-1.0,1.582273321863023,1.4548519227037022
1.2,4,10,33,-2.0,2.415084767504488,2.1338412623748892
1.2,4,10,33,-4.0,5.1874412875774265,4.493372303451253
1.2,4,10,33,-6.0,10.282816224407696,9.241242182780697
1.2,4,10,34,0.5,0.7818921886213052,0.919082121046411
1.2,4,10,34,0.0,1.0,1.0
1.2,4,10,34,-0.5,1.2642636720781635,1.182077920499768
1.2,4,10,34,-1.0,1.582273321863023,1.404469071072182
1.2,4,10,34,-2.0,2.415084767504488,1.9905554788231616
1.2,4,10,34,-4.0,5.1874412875774265,4.034339144860462
1.2,4,10,34,-6.0,10.282816224407696,7.830311551039609
1.2,4,10,35,0.5,0.7818921886213052,0.9310790255331282
1.2,4,10,35,0.0,1.0,1.0
1.2,4,10,35,-0.5,1.2642636720781635,1.2117706087461861
1.2,4,10,35,-1.0,1.582273321863023,1.4937301897347874
1.2,4,10,35,-2.0,2.415084767504488,2.3014051505092232
1.2,4,10,35,-4.0,5.1874412875774265,5.545352012582613
1.2,4,10,35,-6.0,10.282816224407696,13.183593049492185
1.2,4,10,36,0.5,0.7818921886213052,0.936006564863205
1.2,4,10,36,0.0,1.0,1.0
1.2,4,10,36,-0.5,1.2642636720781635,1.1302672424397497
1.2,4,10,36,-1.0,1.582273321863023,1.3127076244132396
1.2,4,10,36,-2.0,2.415084767504488,1.8269527705240656
1.2,4,10,36,-4.0,5.1874412875774265,3.634458184306075
1.2,4,10,36,-6.0,10.282816224407696,7.326857883783858
1.2,4,10,37,0.5,0.7818921886213052,0.9173661581361049
1.2,4,10,37,0.0,1.0,1.0
1.2,4,10,37,-0.5,1.2642636720781635,1.1669178570987224
1.2,4,10,37,-1.0,1.582273321863023,1.4152470493438503
1.2,4,10,37,-2.0,2.415084767504488,2.2381011595034
1.2,4,10,37,-4.0,5.1874412875774265,5.956841093847907
1.2,4,10,37,-6.0,10.282816224407696,16.149954171527312
1.2,4,10,38,0.5,0.7818921886213052,0.9215086224667096
1.2,4,10,38,0.0,1.0,1.0
1.2,4,10,38,-0.5,1.2642636720781635,1.2120270191398563
1.2,4,10,38,-1.0,1.582273321863023,1.4798310906956733
1.2,4,10,38,-2.0,2.415084767504488,2.236095766929078
1.2,4,10,38,-4.0,5.1874412875774265,5.1534841684062185
1.2,4,10,38,-6.0,10.282816224407696,11.865176900104553
1.2,4,10,39,0.5,0.7818921886213052,0.9354389164222308
1.2,4,10,39,0.0,1.0,1.0
1.2,4,10,39,-0.5,1.2642636720781635,1.2093829979572084
1.2,4,10,39,-1.0,1.582273321863023,1.478415778687575
1.2,4,10,39,-2.0,2.415084767504488,2.2650221558456503
1.2,4,10,39,-4.0,5.1874412875774265,5.427926289971173
1.2,4,10,39,-6.0,10.282816224407696,12.82223206283221
1.2,4,10,40,0.5,0.7818921886213052,0.9272824359136199
1.2,4,10,40,0.0,1.0,1.0
1.2,4,10,40,-0.5,1.2642636720781635,1.1465662067033977
1.2,4,10,40,-1.0,1.582273321863023,1.3322327266183822
1.2,4,10,40,-2.0,2.415084767504488,1.8582886194922033
1.2,4,10,40,-4.0,5.1874412875774265,3.8051061552855923
1.2,4,10,40,-6.0,10.282816224407696,7.820383220392712
1.2,4,10,41,0.5,0.7818921886213052,0.9114355623754771
1.2,4,10,41,0.0,1.0,1.0
1.2,4,10,41,-0.5,1.2642636720781635,1.3021602341272425
1.2,4,10,41,-1.0,1.582273321863023,1.6979857923615571
1.2,4,10,41,-2.0,2.415084767504488,2.91203711311033
1.2,4,10,41,-4.0,5.1874412875774265,8.219887825280614
1.2,4,10,41,-6.0,10.282816224407696,21.30464509290463
1.2,4,10,42,0.5,0.7818921886213052,0.9077736707738575
1.2,4,10,42,0.0,1.0,1.0
1.2,4,10,42,-0.5,1.2642636720781635,1.129930142765057
1.2,4,10,42,-1.0,1.582273321863023,1.3168890591814468
1.2,4,10,42,-2.0,2.415084767504488,1.9383657310309312
1.2,4,10,42,-4.0,5.1874412875774265,4.808678253223849
1.2,4,10,42,-6.0,10.282816224407696,12.201211971218328
1.2,4,10,43,0.5,0.7818921886213052,0.8738826713838693
1.2,4,10,43,0.0,1.0,1.0
1.2,4,10,43,-0.5,1.2642636720781635,1.2262501963239008
1.2,4,10,43,-1.0,1.582273321863023,1.5194194081644723
1.2,4,10,43,-2.0,2.415084767504488,2.5771765016095025
1.2,4,10,43,-4.0,5.1874412875774265,7.794481114267067
1.2,4,10,43,-6.0,10.282816224407696,22.724592644258752
1.2,4,10,44,0.5,0.7818921886213052,0.9204201820558786
1.2,4,10,44,0.0,1.0,1.0
1.2,4,10,44,-0.5,1.2642636720781635,1.1180984723423921
1.2,4,10,44,-1.0,1.582273321863023,1.252481801547498
1.2,4,10,44,-2.0,2.415084767504488,1.5803435336428782
1.2,4,10,44,-4.0,5.1874412875774265,2.662296062014083
1.2,4,10,44,-6.0,10.282816224407696,4.488472702632465
1.2,4,10,45,0.5,0.7818921886213052,0.9270363813766773
1.2,4,10,45,0.0,1.0,1.0
1.2,4,10,45,-0.5,1.2642636720781635,1.190489079265968
1.2,4,10,45,-1.0,1.582273321863023,1.4458167305866374
1.2,4,10,45,-2.0,2.415084767504488,2.1413629378055314
1.2,4,10,45,-4.0,5.1874412875774265,4.6542234271321155
1.2,4,10,45,-6.0,10.282816224407696,10.009339302340623
1.2,4,10,46,0.5,0.7818921886213052,0.9245377079966512
1.2,4,10,46,0.0,1.0,1.0
1.2,4,10,46,-0.5,1.2642636720781635,1.180186998941199
1.2,4,10,46,-1.0,1.582273321863023,1.4105757894983708
1.2,4,10,46,-2.0,2.415084767504488,2.060722581430512
1.2,4,10,46,-4.0,5.1874412875774265,4.751784877653734
1.2,4,10,46,-6.0,10.282816224407696,11.489873991952637
1.2,4,10,47,0.5,0.7818921886213052,0.9327197535006049
1.2,4,10,47,0.0,1.0,1.0
1.2,4,10,47,-0.5,1.2642636720781635,1.1514987159417662
1.2,4,10,47,-1.0,1.582273321863023,1.326419011256924
1.2,4,10,47,-2.0,2.415084767504488,1.7841011993102964
1.2,4,10,47,-4.0,5.1874412875774265,3.5393517165816126
1.2,4,10,47,-6.0,10.282816224407696,7.827577910373813
1.2,4,10,48,0.5,0.7818921886213052,0.8952899133352749
1.2,4,10,48,0.0,1.0,1.0
1.2,4,10,48,-0.5,1.2642636720781635,1.1516534252458583
1.2,4,10,48,-1.0,1.582273321863023,1.3436115443019108
1.2,4,10,48,-2.0,2.415084767504488,1.8892645869243436
1.2,4,10,48,-4.0,5.1874412875774265,4.30315733367704
1.2,4,10,48,-6.0,10.282816224407696,10.585769827570108
1.2,4,10,49,0.5,0.7818921886213052,0.9336014648727244
1.2,4,10,49,0.0,1.0,1.0
1.2,4,10,49,-0.5,1.2642636720781635,1.168850398719361
1.2,4,10,49,-1.0,1.582273321863023,1.373053989573926
1.2,4,10,49,-2.0,2.415084767504488,1.9250701553795797
1.2,4,10,49,-4.0,5.1874412875774265,3.9439956904794347
1.2,4,10,49,-6.0,10.282816224407696,8.83928687974455
1.5,4,10,0,0.5,0.6769483974617138,0.9049835038285052
1.5,4,10,0,0.0,1.0,1.0
1.5,4,10,0,-0.5,1.4360039925734573,1.2878962637832494
1.5,4,10,0,-1.0,2.015035999061725,1.6830195828869605
1.5,4,10,0,-2.0,3.7558748925962315,2.9106390844954917
1.5,4,10,0,-4.0,11.150868673469775,8.673883458410524
1.5,4,10,0,-6.0,28.737348374899014,23.91577656110701
1.5,4,10,1,0.5,0.6769483974617138,0.902711706002797
1.5,4,10,1,0.0,1.0,1.0
1.5,4,10,1,-0.5,1.4360039925734573,1.373341293630564
1.5,4,10,1,-1.0,2.015035999061725,1.9173255886845793
1.5,4,10,1,-2.0,3.7558748925962315,3.7441037553179664
1.5,4,10,1,-4.0,11.150868673469775,13.93876565202512
1.5,4,10,1,-6.0,28.737348374899014,47.33910251065384
1.5,4,10,2,0.5,0.6769483974617138,0.9151727766793543
1.5,4,10,2,0.0,1.0,1.0
1.5,4,10,2,-0.5,1.4360039925734573,1.2177517072972273
1.5,4,10,2,-1.0,2.015035999061725,1.4992442428471515
1.5,4,10,2,-2.0,3.7558748925962315,2.2956466356321097
1.5,4,10,2,-4.0,11.150868673469775,5.45683602493331
1.5,4,10,2,-6.0,28.737348374899014,12.610737218512652
1.5,4,10,3,0.5,0.6769483974617138,0.866086704417502
1.5,4,10,3,0.0,1.0,1.0
1.5,4,10,3,-0.5,1.4360039925734573,1.36565521608382
1.5,4,10,3,-1.0,2.015035999061725,1.9498685324886182
1.5,4,10,3,-2.0,3.7558748925962315,4.177598152700146
1.5,4,10,3,-4.0,11.150868673469775,18.964904372118184
1.5,4,10,3,-6.0,28.737348374899014,46.678197243900684
1.5,4,10,4,0.5,0.6769483974617138,0.8715091319649927
1.5,4,10,4,0.0,1.0,1.0
1.5,4,10,4,-0.5,1.4360039925734573,1.31903262858475
1.5,4,10,4,-1.0,2.015035999061725,1.8992830225294681
1.5,4,10,4,-2.0,3.7558748925962315,4.303734115535751
1.5,4,10,4,-4.0,11.150868673469775,23.56716155905112
1.5,4,10,4,-6.0,28.737348374899014,86.82058493658116
1.5,4,10,5,0.5,0.6769483974617138,0.9110485829439079
1.5,4,10,5,0.0,1.0,1.0
1.5,4,10,5,-0.5,1.4360039925734573,1.1891746013264268
1.5,4,10,5,-1.0,2.015035999061725,1.4248232604475093
1.5,4,10,5,-2.0,3.7558748925962315,2.0764577943745177
1.5,4,10,5,-4.0,11.150868673469775,4.7392366157630565
1.5,4,10,5,-6.0,28.737348374899014,10.344313445673272
1.5,4,10,6,0.5,0.6769483974617138,0.888065347506373
1.5,4,10,6,0.0,1.0,1.0
1.5,4,10,6,-0.5,1.4360039925734573,1.2419808150445777
1.5,4,10,6,-1.0,2.015035999061725,1.557323306132698
1.5,4,10,6,-2.0,3.7558748925962315,2.5040680750169826
1.5,4,10,6,-4.0,11.150868673469775,6.675972030750889
1.5,4,10,6,-6.0,28.737348374899014,17.781816101888374
1.5,4,10,7,0.5,0.6769483974617138,0.904713753653357
1.5,4,10,7,0.0,1.0,1.0
1.5,4,10,7,-0.5,1.4360039925734573,1.2883150862277064
1.5,4,10,7,-1.0,2.015035999061725,1.669050968648634
1.5,4,10,7,-2.0,3.7558748925962315,2.8171394016528657
1.5,4,10,7,-4.0,11.150868673469775,7.676891984131091
1.5,4,10,7,-6.0,28.737348374899014,19.71895546557871
1.5,4,10,8,0.5,0.6769483974617138,0.9001629430233216
1.5,4,10,8,0.0,1.0,1.0
1.5,4,10,8,-0.5,1.4360039925734573,1.2047419891322917
1.5,4,10,8,-1.0,2.015035999061725,1.4748622795804327
1.5,4,10,8,-2.0,3.7558748925962315,2.3104492844519697
1.5,4,10,8,-4.0,11.150868673469775,6.02210347281922
1.5,4,10,8,-6.0,28.737348374899014,16.04768968530396
1.5,4,10,9,0.5,0.6769483974617138,0.8929208619475093
1.5,4,10,9,0.0,1.0,1.0
1.5,4,10,9,-0.5,1.4360039925734573,1.1994582952172563
1.5,4,10,9,-1.0,2.015035999061725,1.4526487771039986
1.5,4,10,9,-2.0,3.7558748925962315,2.2038700418187243
1.5,4,10,9,-4.0,11.150868673469775,5.845275587688823
1.5,4,10,9,-6.0,28.737348374899014,15.689958524661591
1.5,4,10,10,0.5,0.6769483974617138,0.8936037034951151
1.5,4,10,10,0.0,1.0,1.0
1.5,4,10,10,-0.5,1.4360039925734573,1.3421371496394654
1.5,4,10,10,-1.0,2.015035999061725,1.8862447317124336
1.5,4,10,10,-2.0,3.7558748925962315,4.092910118467518
1.5,4,10,10,-4.0,11.150868673469775,19.667263174182928
1.5,4,10,10,-6.0,28.737348374899014,51.8515382845644
1.5,4,10,11,0.5,0.6769483974617138,0.9009299621330862
1.5,4,10,11,0.0,1.0,1.0
1.5,4,10,11,-0.5,1.4360039925734573,1.329983583300657
1.5,4,10,11,-1.0,2.015035999061725,1.8858993803769895
1.5,4,10,11,-2.0,3.7558748925962315,3.757329710246923
1.5,4,10,11,-4.0,11.150868673469775,14.147243751992956
1.5,4,10,11,-6.0,28.737348374899014,47.54767676176504
1.5,4,10,12,0.5,0.6769483974617138,0.908135362520313
1.5,4,10,12,0.0,1.0,1.0
1.5,4,10,12,-0.5,1.4360039925734573,1.2024910923281704
1.5,4,10,12,-1.0,2.015035999061725,1.468606046285473
1.5,4,10,12,-2.0,3.7558748925962315,2.2832176172934857
1.5,4,10,12,-4.0,11.150868673469775,5.752066047624957
1.5,4,10,12,-6.0,28.737348374899014,13.92647971755059
1.5,4,10,13,0.5,0.6769483974617138,0.9176390735715942
1.5,4,10,13,0.0,1.0,1.0
1.5,4,10,13,-0.5,1.4360039925734573,1.1577220333646718
1.5,4,10,13,-1.0,2.015035999061725,1.3571556528363928
1.5,4,10,13,-2.0,3.7558748925962315,1.9324471441245896
1.5,4,10,13,-4.0,11.150868673469775,4.516084624990143
1.5,4,10,13,-6.0,28.737348374899014,10.82780505254688
1.5,4,10,14,0.5,0.6769483974617138,0.9209456008961291
1.5,4,10,14,0.0,1.0,1.0
1.5,4,10,14,-0.5,1.4360039925734573,1.4411493221258125
1.5,4,10,14,-1.0,2.015035999061725,2.0933550256305145
1.5,4,10,14,-2.0,3.7558748925962315,4.439788786246504
1.5,4,10,14,-4.0,11.150868673469775,18.337067798004636
1.5,4,10,14,-6.0,28.737348374899014,61.16910554692898
1.5,4,10,15,0.5,0.6769483974617138,0.8915811227702645
1.5,4,10,15,0.0,1.0,1.0
1.5,4,10,15,-0.5,1.4360039925734573,1.2132865839701032
1.5,4,10,15,-1.0,2.015035999061725,1.5044543429902821
1.5,4,10,15,-2.0,3.7558748925962315,2.6345819322384116
1.5,4,10,15,-4.0,11.150868673469775,7.930889617718723
1.5,4,10,15,-6.0,28.737348374899014,20.47842606610379
1.5,4,10,16,0.5,0.6769483974617138,0.9024476624994537
1.5,4,10,16,0.0,1.0,1.0
1.5,4,10,16,-0.5,1.4360039925734573,1.3412620731264993
1.5,4,10,16,-1.0,2.015035999061725,1.8293964113242722
1.5,4,10,16,-2.0,3.7558748925962315,3.3975475694693453
1.5,4,10,16,-4.0,11.150868673469775,11.107389726461811
1.5,4,10,16,-6.0,28.737348374899014,33.152652988205496
1.5,4,10,17,0.5,0.6769483974617138,0.9216979003507876
1.5,4,10,17,0.0,1.0,1.0
1.5,4,10,17,-0.5,1.4360039925734573,1.4149464564658385
1.5,4,10,17,-1.0,2.015035999061725,2.123118153848705
1.5,4,10,17,-2.0,3.7558748925962315,5.06795621567597
1.5,4,10,17,-4.0,11.150868673469775,28.83081814043895
1.5,4,10,17,-6.0,28.737348374899014,95.24603571797012
1.5,4,10,18,0.5,0.6769483974617138,0.9112589088053977
1.5,4,10,18,0.0,1.0,1.0
1.5,4,10,18,-0.5,1.4360039925734573,1.2491239179975213
1.5,4,10,18,-1.0,2.015035999061725,1.593195924724349
1.5,4,10,18,-2.0,3.7558748925962315,2.691912953364005
1.5,4,10,18,-4.0,11.150868673469775,7.696644110080924
1.5,4,10,18,-6.0,28.737348374899014,20.979403135959522
1.5,4,10,19,0.5,0.6769483974617138,0.8847006911620113
1.5,4,10,19,0.0,1.0,1.0
1.5,4,10,19,-0.5,1.4360039925734573,1.3026306997920323
1.5,4,10,19,-1.0,2.015035999061725,1.7236142599143096
1.5,4,10,19,-2.0,3.7558748925962315,3.012903674221942
1.5,4,10,19,-4.0,11.150868673469775,8.739478935660498
1.5,4,10,19,-6.0,28.737348374899014,23.327219437476924
1.5,4,10,20,0.5,0.6769483974617138,0.8970356735035814
1.5,4,10,20,0.0,1.0,1.0
1.5,4,10,20,-0.5,1.4360039925734573,1.2567713710470072
1.5,4,10,20,-1.0,2.015035999061725,1.656800891435714
1.5,4,10,20,-2.0,3.7558748925962315,3.0364935001555344
1.5,4,10,20,-4.0,11.150868673469775,11.006160799700371
1.5,4,10,20,-6.0,28.737348374899014,38.13949682401065
1.5,4,10,21,0.5,0.6769483974617138,0.8997412268597902
1.5,4,10,21,0.0,1.0,1.0
1.5,4,10,21,-0.5,1.4360039925734573,1.225321485439352
1.5,4,10,21,-1.0,2.015035999061725,1.5310154932526385
1.5,4,10,21,-2.0,3.7558748925962315,2.593509197034096
1.5,4,10,21,-4.0,11.150868673469775,8.06265183354544
1.5,4,10,21,-6.0,28.737348374899014,23.279763343630588
1.5,4,10,22,0.5,0.6769483974617138,0.8832170648043847
1.5,4,10,22,0.0,1.0,1.0
1.5,4,10,22,-0.5,1.4360039925734573,1.2756344676043125
1.5,4,10,22,-1.0,2.015035999061725,1.672280067280048
1.5,4,10,22,-2.0,3.7558748925962315,3.181218743571633
1.5,4,10,22,-4.0,11.150868673469775,12.090928876798136
1.5,4,10,22,-6.0,28.737348374899014,39.25100570729101
1.5,4,10,23,0.5,0.6769483974617138,0.8771421300365887
1.5,4,10,23,0.0,1.0,1.0
1.5,4,10,23,-0.5,1.4360039925734573,1.3269829258094432
1.5,4,10,23,-1.0,2.015035999061725,1.7555327107615122
1.5,4,10,23,-2.0,3.7558748925962315,3.030265131965772
1.5,4,10,23,-4.0,11.150868673469775,8.516102706561574
1.5,4,10,23,-6.0,28.737348374899014,21.525425087649197
1.5,4,10,24,0.5,0.6769483974617138,0.9166545213403313
1.5,4,10,24,0.0,1.0,1.0
1.5,4,10,24,-0.5,1.4360039925734573,1.249934568976106
1.5,4,10,24,-1.0,2.015035999061725,1.5658452596223906
1.5,4,10,24,-2.0,3.7558748925962315,2.4632546138405758
1.5,4,10,24,-4.0,11.150868673469775,5.842243341806811
1.5,4,10,24,-6.0,28.737348374899014,13.02223934061103
1.5,4,10,25,0.5,0.6769483974617138,0.8769475883047405
1.5,4,10,25,0.0,1.0,1.0
1.5,4,10,25,-0.5,1.4360039925734573,1.209902784933388
1.5,4,10,25,-1.0,2.015035999061725,1.511375300649318
1.5,4,10,25,-2.0,3.7558748925962315,2.555726846174306
1.5,4,10,25,-4.0,11.150868673469775,7.6356657677044275
1.5,4,10,25,-6.0,28.737348374899014,22.197691022486502
1.5,4,10,26,0.5,0.6769483974617138,0.9004526158840634
1.5,4,10,26,0.0,1.0,1.0
1.5,4,10,26,-0.5,1.4360039925734573,1.2730611627896224
1.5,4,10,26,-1.0,2.015035999061725,1.674498610444014
1.5,4,10,26,-2.0,3.7558748925962315,3.23397886171931
1.5,4,10,26,-4.0,11.150868673469775,14.882737772752
1.5,4,10,26,-6.0,28.737348374899014,52.46597612677911
1.5,4,10,27,0.5,0.6769483974617138,0.8738722919105237
1.5,4,10,27,0.0,1.0,1.0
1.5,4,10,27,-0.5,1.4360039925734573,1.292286534131763
1.5,4,10,27,-1.0,2.015035999061725,1.7137904797690338
1.5,4,10,27,-2.0,3.7558748925962315,3.1735153734841384
1.5,4,10,27,-4.0,11.150868673469775,11.517198571066011
1.5,4,10,27,-6.0,28.737348374899014,40.02619697063504
1.5,4,10,28,0.5,0.6769483974617138,0.8902061691464009
1.5,4,10,28,0.0,1.0,1.0
1.5,4,10,28,-0.5,1.4360039925734573,1.2083957408350015
1.5,4,10,28,-1.0,2.015035999061725,1.4810818470216813
1.5,4,10,28,-2.0,3.7558748925962315,2.41102330361802
1.5,4,10,28,-4.0,11.150868673469775,6.544104320215104
1.5,4,10,28,-6.0,28.737348374899014,16.98813473335161
1.5,4,10,29,0.5,0.6769483974617138,0.8948431488060434
1.5,4,10,29,0.0,1.0,1.0
1.5,4,10,29,-0.5,1.4360039925734573,1.1991458236171872
1.5,4,10,29,-1.0,2.015035999061725,1.4603457574450278
1.5,4,10,29,-2.0,3.7558748925962315,2.240472458388114
1.5,4,10,29,-4.0,11.150868673469775,6.134074997782915
1.5,4,10,29,-6.0,28.737348374899014,16.363469064781583
1.5,4,10,30,0.5,0.6769483974617138,0.8823076446858875
1.5,4,10,30,0.0,1.0,1.0
1.5,4,10,30,-0.5,1.4360039925734573,1.200741883974766
1.5,4,10,30,-1.0,2.015035999061725,1.4599661428642023
1.5,4,10,30,-2.0,3.7558748925962315,2.363778727118952
1.5,4,10,30,-4.0,11.150868673469775,7.1818619252135525
1.5,4,10,30,-6.0,28.737348374899014,21.62083524643021
1.5,4,10,31,0.5,0.6769483974617138,0.8737001953749008
1.5,4,10,31,0.0,1.0,1.0
1.5,4,10,31,-0.5,1.4360039925734573,1.2099438620318654
1.5,4,10,31,-1.0,2.015035999061725,1.484729866900674
1.5,4,10,31,-2.0,3.7558748925962315,2.439816617700526
1.5,4,10,31,-4.0,11.150868673469775,7.755327993893154
1.5,4,10,31,-6.0,28.737348374899014,23.12656863680453
1.5,4,10,32,0.5,0.6769483974617138,0.9101604169737196
1.5,4,10,32,0.0,1.0,1.0
1.5,4,10,32,-0.5,1.4360039925734573,1.235232828069752
1.5,4,10,32,-1.0,2.015035999061725,1.566353160362504
1.5,4,10,32,-2.0,3.7558748925962315,2.569671459789685
1.5,4,10,32,-4.0,11.150868673469775,6.936540690367899
1.5,4,10,32,-6.0,28.737348374899014,18.309080459763116
1.5,4,10,33,0.5,0.6769483974617138,0.9031089979304939
1.5,4,10,33,0.0,1.0,1.0
1.5,4,10,33,-0.5,1.4360039925734573,1.3390742786562566
1.5,4,10,33,-1.0,2.015035999061725,1.8066639585181734
1.5,4,10,33,-2.0,3.7558748925962315,3.263207303162887
1.5,4,10,33,-4.0,11.150868673469775,10.198734455075313
1.5,4,10,33,-6.0,28.737348374899014,30.203360122674503
1.5,4,10,34,0.5,0.6769483974617138,0.8837714504321057
1.5,4,10,34,0.0,1.0,1.0
1.5,4,10,34,-0.5,1.4360039925734573,1.3032188267102345
1.5,4,10,34,-1.0,2.015035999061725,1.7144832277966822
1.5,4,10,34,-2.0,3.7558748925962315,2.9722744778419945
1.5,4,10,34,-4.0,11.150868673469775,8.527662906402957
1.5,4,10,34,-6.0,28.737348374899014,20.91399145581596
1.5,4,10,35,0.5,0.6769483974617138,0.9034603772103164
1.5,4,10,35,0.0,1.0,1.0
1.5,4,10,35,-0.5,1.4360039925734573,1.363866390078164
1.5,4,10,35,-1.0,2.015035999061725,1.9020056905426548
1.5,4,10,35,-2.0,3.7558748925962315,3.7765896560890178
1.5,4,10,35,-4.0,11.150868673469775,14.63715423397757
1.5,4,10,35,-6.0,28.737348374899014,50.279481843404774
1.5,4,10,36,0.5,0.6769483974617138,0.9094951492541159
1.5,4,10,36,0.0,1.0,1.0
1.5,4,10,36,-0.5,1.4360039925734573,1.2289150501363673
1.5,4,10,36,-1.0,2.015035999061725,1.5768697209479476
1.5,4,10,36,-2.0,3.7558748925962315,2.6943928017791934
1.5,4,10,36,-4.0,11.150868673469775,7.956033017097919
1.5,4,10,36,-6.0,28.737348374899014,22.844369328743866
1.5,4,10,37,0.5,0.6769483974617138,0.8878585531935953
1.5,4,10,37,0.0,1.0,1.0
1.5,4,10,37,-0.5,1.4360039925734573,1.2909852653835399
1.5,4,10,37,-1.0,2.015035999061725,1.8282220043079362
1.5,4,10,37,-2.0,3.7558748925962315,3.8910793480350145
1.5,4,10,37,-4.0,11.150868673469775,18.55629166336317
1.5,4,10,37,-6.0,28.737348374899014,70.79367635861195
1.5,4,10,38,0.5,0.6769483974617138,0.8971785492230239
